image,num_patches,whale_like_patches,max_patch_score,decision
w_10099.jpg,3,0,0.5400522947311401,NO_WHALE_DETECTED
w_101.jpg,3,0,0.5355044007301331,NO_WHALE_DETECTED
w_1010.jpg,3,0,0.5859354138374329,NO_WHALE_DETECTED
w_10100.jpg,3,0,0.5715491771697998,NO_WHALE_DETECTED
w_10101.jpg,3,0,0.5357961654663086,NO_WHALE_DETECTED
w_10102.jpg,3,0,0.5806482434272766,NO_WHALE_DETECTED
w_10103.jpg,3,0,0.5647185444831848,NO_WHALE_DETECTED
w_10104.jpg,3,0,0.5446481108665466,NO_WHALE_DETECTED
w_10105.jpg,3,0,0.5475527048110962,NO_WHALE_DETECTED
w_10106.jpg,3,0,0.5463630557060242,NO_WHALE_DETECTED
w_10107.jpg,3,0,0.574080228805542,NO_WHALE_DETECTED
w_10108.jpg,3,0,0.5433431267738342,NO_WHALE_DETECTED
w_10109.jpg,3,0,0.5941096544265747,NO_WHALE_DETECTED
w_1011.jpg,3,1,0.6201052069664001,WHALE_DETECTED
w_10110.jpg,3,0,0.5982137322425842,NO_WHALE_DETECTED
w_10111.jpg,3,0,0.5799257159233093,NO_WHALE_DETECTED
w_10112.jpg,3,0,0.5914540886878967,NO_WHALE_DETECTED
w_10113.jpg,3,0,0.5587544441223145,NO_WHALE_DETECTED
w_10114.jpg,3,0,0.5921608209609985,NO_WHALE_DETECTED
w_10115.jpg,3,0,0.586528480052948,NO_WHALE_DETECTED
w_10116.jpg,3,0,0.543153703212738,NO_WHALE_DETECTED
w_10117.jpg,3,2,0.6426706910133362,WHALE_DETECTED
w_10118.jpg,3,0,0.5481365323066711,NO_WHALE_DETECTED
w_10119.jpg,3,0,0.5847814679145813,NO_WHALE_DETECTED
w_1012.jpg,3,0,0.5351437926292419,NO_WHALE_DETECTED
w_10120.jpg,3,3,0.6512461304664612,WHALE_DETECTED
w_10121.jpg,3,1,0.6045846939086914,WHALE_DETECTED
w_10122.jpg,3,0,0.5146886110305786,NO_WHALE_DETECTED
w_10123.jpg,3,0,0.5518742799758911,NO_WHALE_DETECTED
w_10124.jpg,3,1,0.6450149416923523,WHALE_DETECTED
w_10125.jpg,3,0,0.5877572894096375,NO_WHALE_DETECTED
w_10126.jpg,3,0,0.5994454026222229,NO_WHALE_DETECTED
w_10127.jpg,3,1,0.6041429042816162,WHALE_DETECTED
w_10128.jpg,3,0,0.5635057687759399,NO_WHALE_DETECTED
w_10129.jpg,3,0,0.5989893078804016,NO_WHALE_DETECTED
w_1013.jpg,3,0,0.5592591762542725,NO_WHALE_DETECTED
w_10130.jpg,3,0,0.5192962884902954,NO_WHALE_DETECTED
w_10131.jpg,3,0,0.579576313495636,NO_WHALE_DETECTED
w_10132.jpg,3,0,0.57476806640625,NO_WHALE_DETECTED
w_10133.jpg,3,0,0.5817887783050537,NO_WHALE_DETECTED
w_10134.jpg,3,0,0.5604405999183655,NO_WHALE_DETECTED
w_10135.jpg,3,1,0.6103217601776123,WHALE_DETECTED
w_10136.jpg,3,0,0.5727959275245667,NO_WHALE_DETECTED
w_10137.jpg,3,0,0.5510179400444031,NO_WHALE_DETECTED
w_10138.jpg,3,0,0.522427499294281,NO_WHALE_DETECTED
w_10139.jpg,3,1,0.6026002168655396,WHALE_DETECTED
w_1014.jpg,3,0,0.5480011701583862,NO_WHALE_DETECTED
w_10140.jpg,3,0,0.5631289482116699,NO_WHALE_DETECTED
w_10141.jpg,3,1,0.6078383326530457,WHALE_DETECTED
w_10142.jpg,3,0,0.570915699005127,NO_WHALE_DETECTED
w_10143.jpg,3,0,0.521074652671814,NO_WHALE_DETECTED
w_10144.jpg,3,0,0.5548988580703735,NO_WHALE_DETECTED
w_10145.jpg,3,0,0.5634260773658752,NO_WHALE_DETECTED
w_10146.jpg,3,0,0.5249647498130798,NO_WHALE_DETECTED
w_10147.jpg,3,0,0.5210512280464172,NO_WHALE_DETECTED
w_10148.jpg,3,0,0.5958268642425537,NO_WHALE_DETECTED
w_10149.jpg,3,1,0.6176276803016663,WHALE_DETECTED
w_1015.jpg,3,0,0.5561442375183105,NO_WHALE_DETECTED
w_10150.jpg,3,1,0.6170581579208374,WHALE_DETECTED
w_10151.jpg,3,0,0.5515845417976379,NO_WHALE_DETECTED
w_10152.jpg,3,0,0.5573405027389526,NO_WHALE_DETECTED
w_10153.jpg,3,0,0.5722588300704956,NO_WHALE_DETECTED
w_10154.jpg,3,1,0.6201240420341492,WHALE_DETECTED
w_10155.jpg,3,0,0.5622344017028809,NO_WHALE_DETECTED
w_10156.jpg,3,0,0.5150541067123413,NO_WHALE_DETECTED
w_10157.jpg,3,1,0.615119218826294,WHALE_DETECTED
w_10158.jpg,3,0,0.5521432161331177,NO_WHALE_DETECTED
w_10159.jpg,3,0,0.5159209966659546,NO_WHALE_DETECTED
w_1016.jpg,3,0,0.5743399262428284,NO_WHALE_DETECTED
w_10160.jpg,3,1,0.631956934928894,WHALE_DETECTED
w_10161.jpg,3,0,0.5898867249488831,NO_WHALE_DETECTED
w_10162.jpg,3,0,0.5802410244941711,NO_WHALE_DETECTED
w_10163.jpg,3,0,0.5845292806625366,NO_WHALE_DETECTED
w_10164.jpg,3,0,0.5884611010551453,NO_WHALE_DETECTED
w_10165.jpg,3,1,0.6525951623916626,WHALE_DETECTED
w_10166.jpg,3,0,0.5491269826889038,NO_WHALE_DETECTED
w_10167.jpg,3,3,0.6291489005088806,WHALE_DETECTED
w_10168.jpg,3,0,0.5481575131416321,NO_WHALE_DETECTED
w_10169.jpg,3,2,0.6267886161804199,WHALE_DETECTED
w_1017.jpg,3,1,0.6188589334487915,WHALE_DETECTED
w_10170.jpg,3,0,0.5633783340454102,NO_WHALE_DETECTED
w_10171.jpg,3,0,0.5131838321685791,NO_WHALE_DETECTED
w_10172.jpg,3,0,0.5964781045913696,NO_WHALE_DETECTED
w_10173.jpg,3,0,0.5453436970710754,NO_WHALE_DETECTED
w_10174.jpg,3,0,0.533580482006073,NO_WHALE_DETECTED
w_10175.jpg,3,0,0.5428870916366577,NO_WHALE_DETECTED
w_10176.jpg,3,0,0.5876490473747253,NO_WHALE_DETECTED
w_10177.jpg,3,0,0.5452442169189453,NO_WHALE_DETECTED
w_10178.jpg,3,0,0.579348623752594,NO_WHALE_DETECTED
w_10179.jpg,3,0,0.5230750441551208,NO_WHALE_DETECTED
w_1018.jpg,3,0,0.5476571917533875,NO_WHALE_DETECTED
w_10180.jpg,3,0,0.5636699199676514,NO_WHALE_DETECTED
w_10181.jpg,3,0,0.573569118976593,NO_WHALE_DETECTED
w_10182.jpg,3,0,0.5564363598823547,NO_WHALE_DETECTED
w_10183.jpg,3,1,0.609698474407196,WHALE_DETECTED
w_10184.jpg,3,0,0.545730710029602,NO_WHALE_DETECTED
w_10185.jpg,3,0,0.5219189524650574,NO_WHALE_DETECTED
w_10186.jpg,3,0,0.575760543346405,NO_WHALE_DETECTED
w_10187.jpg,3,1,0.6194126009941101,WHALE_DETECTED
w_10188.jpg,3,0,0.5712286233901978,NO_WHALE_DETECTED
w_10189.jpg,3,0,0.5159741640090942,NO_WHALE_DETECTED
w_1019.jpg,3,0,0.5646401643753052,NO_WHALE_DETECTED
w_10190.jpg,3,0,0.5922962427139282,NO_WHALE_DETECTED
w_10191.jpg,3,1,0.6147083640098572,WHALE_DETECTED
w_10192.jpg,3,1,0.6366816759109497,WHALE_DETECTED
w_10193.jpg,3,0,0.5882905721664429,NO_WHALE_DETECTED
w_10194.jpg,3,0,0.5833832621574402,NO_WHALE_DETECTED
w_10195.jpg,3,0,0.5958492755889893,NO_WHALE_DETECTED
w_10196.jpg,3,0,0.5323753356933594,NO_WHALE_DETECTED
w_10197.jpg,3,0,0.5615754723548889,NO_WHALE_DETECTED
w_10198.jpg,3,0,0.5277726650238037,NO_WHALE_DETECTED
w_10199.jpg,3,0,0.5613108277320862,NO_WHALE_DETECTED
w_102.jpg,3,1,0.6041649580001831,WHALE_DETECTED
w_1020.jpg,3,0,0.5602648854255676,NO_WHALE_DETECTED
w_10200.jpg,3,0,0.5938737392425537,NO_WHALE_DETECTED
w_10201.jpg,3,0,0.5787624716758728,NO_WHALE_DETECTED
w_10202.jpg,3,1,0.6258473992347717,WHALE_DETECTED
w_10203.jpg,3,0,0.5150591135025024,NO_WHALE_DETECTED
w_10204.jpg,3,1,0.6040728092193604,WHALE_DETECTED
w_10205.jpg,3,0,0.5891915559768677,NO_WHALE_DETECTED
w_10206.jpg,3,0,0.5584548711776733,NO_WHALE_DETECTED
w_10207.jpg,3,0,0.5700710415840149,NO_WHALE_DETECTED
w_10208.jpg,3,1,0.6019437909126282,WHALE_DETECTED
w_10209.jpg,3,0,0.5382930636405945,NO_WHALE_DETECTED
w_1021.jpg,3,1,0.6008986830711365,WHALE_DETECTED
w_10210.jpg,3,2,0.6189308166503906,WHALE_DETECTED
w_10211.jpg,3,1,0.6015448570251465,WHALE_DETECTED
w_10212.jpg,3,2,0.6118409633636475,WHALE_DETECTED
w_10213.jpg,3,1,0.6209238767623901,WHALE_DETECTED
w_10214.jpg,3,0,0.543630063533783,NO_WHALE_DETECTED
w_10215.jpg,3,0,0.5703906416893005,NO_WHALE_DETECTED
w_10216.jpg,3,0,0.5538871884346008,NO_WHALE_DETECTED
w_10217.jpg,3,0,0.5908012390136719,NO_WHALE_DETECTED
w_10218.jpg,3,0,0.5946507453918457,NO_WHALE_DETECTED
w_10219.jpg,3,2,0.640992283821106,WHALE_DETECTED
w_1022.jpg,3,1,0.6165052652359009,WHALE_DETECTED
w_10220.jpg,3,0,0.5107018947601318,NO_WHALE_DETECTED
w_10221.jpg,3,0,0.5288752913475037,NO_WHALE_DETECTED
w_10222.jpg,3,0,0.5763978958129883,NO_WHALE_DETECTED
w_10223.jpg,3,1,0.601257860660553,WHALE_DETECTED
w_10224.jpg,3,0,0.5212158560752869,NO_WHALE_DETECTED
w_10225.jpg,3,0,0.5141260623931885,NO_WHALE_DETECTED
w_10226.jpg,3,2,0.6194602251052856,WHALE_DETECTED
w_10227.jpg,3,0,0.5737514495849609,NO_WHALE_DETECTED
w_10228.jpg,3,0,0.5659212470054626,NO_WHALE_DETECTED
w_10229.jpg,3,0,0.5231610536575317,NO_WHALE_DETECTED
w_1023.jpg,3,0,0.5882931351661682,NO_WHALE_DETECTED
w_10230.jpg,3,1,0.6144904494285583,WHALE_DETECTED
w_10231.jpg,3,0,0.5537484288215637,NO_WHALE_DETECTED
w_10232.jpg,3,0,0.5777029991149902,NO_WHALE_DETECTED
w_10233.jpg,3,1,0.6068137884140015,WHALE_DETECTED
w_10234.jpg,3,0,0.5944586992263794,NO_WHALE_DETECTED
w_10235.jpg,3,0,0.5958144068717957,NO_WHALE_DETECTED
w_10236.jpg,3,1,0.6006964445114136,WHALE_DETECTED
w_10237.jpg,3,0,0.5695749521255493,NO_WHALE_DETECTED
w_10238.jpg,3,0,0.5742946863174438,NO_WHALE_DETECTED
w_10239.jpg,3,0,0.5477672815322876,NO_WHALE_DETECTED
w_1024.jpg,3,0,0.5701705813407898,NO_WHALE_DETECTED
w_10240.jpg,3,0,0.5521340370178223,NO_WHALE_DETECTED
w_10241.jpg,3,0,0.5410401225090027,NO_WHALE_DETECTED
w_10242.jpg,3,0,0.5941503643989563,NO_WHALE_DETECTED
w_10243.jpg,3,0,0.59119713306427,NO_WHALE_DETECTED
w_10244.jpg,3,0,0.4979248642921448,NO_WHALE_DETECTED
w_10245.jpg,3,0,0.5457462072372437,NO_WHALE_DETECTED
w_10246.jpg,3,0,0.5370963215827942,NO_WHALE_DETECTED
w_10247.jpg,3,2,0.6091421842575073,WHALE_DETECTED
w_10248.jpg,3,0,0.5867375731468201,NO_WHALE_DETECTED
w_10249.jpg,3,0,0.5426428318023682,NO_WHALE_DETECTED
w_1025.jpg,3,0,0.5959429740905762,NO_WHALE_DETECTED
w_10250.jpg,3,0,0.5395984053611755,NO_WHALE_DETECTED
w_10251.jpg,3,0,0.5609130859375,NO_WHALE_DETECTED
w_10252.jpg,3,2,0.6353036761283875,WHALE_DETECTED
w_10253.jpg,3,1,0.6032271981239319,WHALE_DETECTED
w_10254.jpg,3,0,0.5342942476272583,NO_WHALE_DETECTED
w_10255.jpg,3,2,0.646851658821106,WHALE_DETECTED
w_10256.jpg,3,3,0.6305001378059387,WHALE_DETECTED
w_10257.jpg,3,0,0.5846977829933167,NO_WHALE_DETECTED
w_10258.jpg,3,0,0.5491124987602234,NO_WHALE_DETECTED
w_10259.jpg,3,0,0.5583314895629883,NO_WHALE_DETECTED
w_1026.jpg,3,0,0.5261717438697815,NO_WHALE_DETECTED
w_10260.jpg,3,0,0.5715130567550659,NO_WHALE_DETECTED
w_10261.jpg,3,2,0.6139726042747498,WHALE_DETECTED
w_10262.jpg,3,0,0.5815436840057373,NO_WHALE_DETECTED
w_10263.jpg,3,0,0.590589165687561,NO_WHALE_DETECTED
w_10264.jpg,3,0,0.5874602198600769,NO_WHALE_DETECTED
w_10265.jpg,3,2,0.6420208215713501,WHALE_DETECTED
w_10266.jpg,3,3,0.6334456205368042,WHALE_DETECTED
w_10267.jpg,3,0,0.5878632068634033,NO_WHALE_DETECTED
w_10268.jpg,3,2,0.6188277006149292,WHALE_DETECTED
w_10269.jpg,3,0,0.5710510015487671,NO_WHALE_DETECTED
w_1027.jpg,3,2,0.6291348338127136,WHALE_DETECTED
w_10270.jpg,3,1,0.6091189384460449,WHALE_DETECTED
w_10271.jpg,3,0,0.5538958311080933,NO_WHALE_DETECTED
w_10272.jpg,3,0,0.5525607466697693,NO_WHALE_DETECTED
w_10273.jpg,3,0,0.5069867968559265,NO_WHALE_DETECTED
w_10274.jpg,3,0,0.5587098598480225,NO_WHALE_DETECTED
w_10275.jpg,3,0,0.5552031993865967,NO_WHALE_DETECTED
w_10276.jpg,3,0,0.5463789701461792,NO_WHALE_DETECTED
w_10277.jpg,3,0,0.5942384004592896,NO_WHALE_DETECTED
w_10278.jpg,3,1,0.6466241478919983,WHALE_DETECTED
w_10279.jpg,3,0,0.5653586387634277,NO_WHALE_DETECTED
w_1028.jpg,3,1,0.6067953109741211,WHALE_DETECTED
w_10280.jpg,3,0,0.5887499451637268,NO_WHALE_DETECTED
w_10281.jpg,3,0,0.5572545528411865,NO_WHALE_DETECTED
w_10282.jpg,3,0,0.5885629653930664,NO_WHALE_DETECTED
w_10283.jpg,3,0,0.5936515927314758,NO_WHALE_DETECTED
w_10284.jpg,3,0,0.5970131754875183,NO_WHALE_DETECTED
w_10285.jpg,3,3,0.6434880495071411,WHALE_DETECTED
w_10286.jpg,3,0,0.5634037256240845,NO_WHALE_DETECTED
w_10287.jpg,3,0,0.5240020751953125,NO_WHALE_DETECTED
w_10288.jpg,3,3,0.6518216133117676,WHALE_DETECTED
w_10289.jpg,3,0,0.5720884799957275,NO_WHALE_DETECTED
w_1029.jpg,3,0,0.5424239039421082,NO_WHALE_DETECTED
w_10290.jpg,3,0,0.5630426406860352,NO_WHALE_DETECTED
w_10291.jpg,3,0,0.5233323574066162,NO_WHALE_DETECTED
w_10292.jpg,3,0,0.5899737477302551,NO_WHALE_DETECTED
w_10293.jpg,3,1,0.6124951243400574,WHALE_DETECTED
w_10294.jpg,3,0,0.5653367638587952,NO_WHALE_DETECTED
w_10295.jpg,3,0,0.594134509563446,NO_WHALE_DETECTED
w_10296.jpg,3,0,0.5268964767456055,NO_WHALE_DETECTED
w_10297.jpg,3,0,0.560912549495697,NO_WHALE_DETECTED
w_10298.jpg,3,0,0.5559355616569519,NO_WHALE_DETECTED
w_10299.jpg,3,0,0.5529330372810364,NO_WHALE_DETECTED
w_103.jpg,3,0,0.5655512809753418,NO_WHALE_DETECTED
w_1030.jpg,3,0,0.5821596384048462,NO_WHALE_DETECTED
w_10300.jpg,3,0,0.5599639415740967,NO_WHALE_DETECTED
w_10301.jpg,3,0,0.5430791974067688,NO_WHALE_DETECTED
w_10302.jpg,3,2,0.61225426197052,WHALE_DETECTED
w_10303.jpg,3,0,0.5427291393280029,NO_WHALE_DETECTED
w_10304.jpg,3,0,0.5081884264945984,NO_WHALE_DETECTED
w_10305.jpg,3,0,0.5309835076332092,NO_WHALE_DETECTED
w_10306.jpg,3,0,0.5447591543197632,NO_WHALE_DETECTED
w_10307.jpg,3,0,0.5746753811836243,NO_WHALE_DETECTED
w_10308.jpg,3,0,0.5563985705375671,NO_WHALE_DETECTED
w_10309.jpg,3,0,0.5600926280021667,NO_WHALE_DETECTED
w_1031.jpg,3,0,0.5413565039634705,NO_WHALE_DETECTED
w_10310.jpg,3,0,0.5962798595428467,NO_WHALE_DETECTED
w_10311.jpg,3,0,0.5955531001091003,NO_WHALE_DETECTED
w_10312.jpg,3,0,0.5473201274871826,NO_WHALE_DETECTED
w_10313.jpg,3,1,0.6001323461532593,WHALE_DETECTED
w_10314.jpg,3,0,0.5995126366615295,NO_WHALE_DETECTED
w_10315.jpg,3,0,0.5846573114395142,NO_WHALE_DETECTED
w_10316.jpg,3,0,0.5576071739196777,NO_WHALE_DETECTED
w_10317.jpg,3,0,0.5185554623603821,NO_WHALE_DETECTED
w_10318.jpg,3,0,0.5963567495346069,NO_WHALE_DETECTED
w_10319.jpg,3,1,0.6225008964538574,WHALE_DETECTED
w_1032.jpg,3,0,0.5950489044189453,NO_WHALE_DETECTED
w_10320.jpg,3,0,0.5776930451393127,NO_WHALE_DETECTED
w_10321.jpg,3,0,0.5692777633666992,NO_WHALE_DETECTED
w_10322.jpg,3,0,0.5349910855293274,NO_WHALE_DETECTED
w_10323.jpg,3,0,0.5881995558738708,NO_WHALE_DETECTED
w_10324.jpg,3,0,0.5737804174423218,NO_WHALE_DETECTED
w_10325.jpg,3,0,0.5047858953475952,NO_WHALE_DETECTED
w_10326.jpg,3,2,0.6066389083862305,WHALE_DETECTED
w_10327.jpg,3,0,0.5361505746841431,NO_WHALE_DETECTED
w_10328.jpg,3,0,0.5949698090553284,NO_WHALE_DETECTED
w_10329.jpg,3,0,0.5735586881637573,NO_WHALE_DETECTED
w_1033.jpg,3,2,0.6036450862884521,WHALE_DETECTED
w_10330.jpg,3,0,0.5640460848808289,NO_WHALE_DETECTED
w_10331.jpg,3,0,0.5724021196365356,NO_WHALE_DETECTED
w_10332.jpg,3,1,0.6326478719711304,WHALE_DETECTED
w_10333.jpg,3,0,0.5948799252510071,NO_WHALE_DETECTED
w_10334.jpg,3,2,0.6020916104316711,WHALE_DETECTED
w_10335.jpg,3,0,0.5450049042701721,NO_WHALE_DETECTED
w_10336.jpg,3,0,0.5637520551681519,NO_WHALE_DETECTED
w_10337.jpg,3,0,0.5553498864173889,NO_WHALE_DETECTED
w_10338.jpg,3,2,0.6060253977775574,WHALE_DETECTED
w_10339.jpg,3,0,0.5327948331832886,NO_WHALE_DETECTED
w_1034.jpg,3,0,0.5321143865585327,NO_WHALE_DETECTED
w_10340.jpg,3,0,0.5908957719802856,NO_WHALE_DETECTED
w_10341.jpg,3,0,0.5439597368240356,NO_WHALE_DETECTED
w_10342.jpg,3,2,0.6016860008239746,WHALE_DETECTED
w_10343.jpg,3,1,0.6145416498184204,WHALE_DETECTED
w_10344.jpg,3,0,0.5623691082000732,NO_WHALE_DETECTED
w_10345.jpg,3,2,0.6327215433120728,WHALE_DETECTED
w_10346.jpg,3,0,0.57402503490448,NO_WHALE_DETECTED
w_10347.jpg,3,0,0.5526105761528015,NO_WHALE_DETECTED
w_10348.jpg,3,0,0.5499318242073059,NO_WHALE_DETECTED
w_10349.jpg,3,1,0.6214891076087952,WHALE_DETECTED
w_1035.jpg,3,0,0.5538080930709839,NO_WHALE_DETECTED
w_10350.jpg,3,0,0.5282495021820068,NO_WHALE_DETECTED
w_10351.jpg,3,0,0.5749152898788452,NO_WHALE_DETECTED
w_10352.jpg,3,0,0.5031342506408691,NO_WHALE_DETECTED
